timestamp	status	error	elapsed_seconds	sites	holes	nup	ndown	dim	lattice_m	lattice_n	lattice_mp	lattice_np	t	J_over_t	tcoef	Jcoef	exact_ground_energy
2026-05-09T16:19:15	ok		0.699409007	6	0	3	3	20	1	1	0	3	1.0	0.0	-1.0	0.0	0.0
2026-05-09T16:19:16	ok		0.000159235	6	0	3	3	20	1	1	0	3	1.0	0.1	-1.0	0.1	-0.6000000000000001
2026-05-09T16:19:16	ok		0.000104174	6	0	3	3	20	1	1	0	3	1.0	0.2	-1.0	0.2	-1.1999999999999995
2026-05-09T16:19:16	ok		0.000101884	6	0	3	3	20	1	1	0	3	1.0	0.3	-1.0	0.3	-1.799999999999999
2026-05-09T16:19:16	ok		9.7563e-5	6	0	3	3	20	1	1	0	3	1.0	0.4	-1.0	0.4	-2.4000000000000004
2026-05-09T16:19:16	ok		9.3283e-5	6	0	3	3	20	1	1	0	3	1.0	0.5	-1.0	0.5	-3.0
2026-05-09T16:19:16	ok		9.4041e-5	6	0	3	3	20	1	1	0	3	1.0	0.6	-1.0	0.6	-3.600000000000001
2026-05-09T16:19:16	ok		9.4771e-5	6	0	3	3	20	1	1	0	3	1.0	0.7	-1.0	0.7	-4.200000000000003
2026-05-09T16:19:16	ok		9.4718e-5	6	0	3	3	20	1	1	0	3	1.0	0.8	-1.0	0.8	-4.8
2026-05-09T16:19:16	ok		8.4863e-5	6	0	3	3	20	1	1	0	3	1.0	0.9	-1.0	0.9	-5.4
2026-05-09T16:19:16	ok		8.7294e-5	6	0	3	3	20	1	1	0	3	1.0	1.0	-1.0	1.0	-5.999999999999997
2026-05-09T16:19:16	ok		0.0009496	6	1	3	2	60	1	1	0	3	1.0	0.0	-1.0	0.0	-3.0000000000000004
2026-05-09T16:19:16	ok		0.000142635	6	1	3	2	60	1	1	0	3	1.0	0.1	-1.0	0.1	-3.36359566462299
2026-05-09T16:19:16	ok		0.000140086	6	1	3	2	60	1	1	0	3	1.0	0.2	-1.0	0.2	-3.732870695787158
2026-05-09T16:19:16	ok		0.000116883	6	1	3	2	60	1	1	0	3	1.0	0.3	-1.0	0.3	-4.106237287862204
2026-05-09T16:19:16	ok		0.000124905	6	1	3	2	60	1	1	0	3	1.0	0.4	-1.0	0.4	-4.482688721117117
2026-05-09T16:19:16	ok		0.000122959	6	1	3	2	60	1	1	0	3	1.0	0.5	-1.0	0.5	-4.861555498681223
2026-05-09T16:19:16	ok		0.00011979	6	1	3	2	60	1	1	0	3	1.0	0.6	-1.0	0.6	-5.242372858279294
